quiz_id,item_key,label,answer,category,accept,extra_json,explanation
"rekishi-edo-zenki","q-12","次の説明にあてはまる語句を答えなさい。
「近くの5戸ほどを組にして、年貢の納入や犯罪の防止に連帯責任を負わせた仕組み」","五人組","近世","","",""
"rekishi-edo-zenki","q-13","次の説明にあてはまる語句を答えなさい。
「重い年貢とキリスト教の弾圧に苦しむ人々が天草四郎を中心に起こした一揆」","島原・天草一揆","近世","","",""
"rekishi-edo-zenki","q-14","「島原・天草一揆」は西暦何年のことか。数字で答えなさい。","1637","近世","1637年","",""
"rekishi-edo-zenki","q-15","次の説明にあてはまる語句を答えなさい。
「貿易の相手と場所を幕府が厳しく制限した体制。長崎でオランダと中国のみ交易した」","鎖国","近世","","",""
"rekishi-edo-zenki","q-16","「鎖国」は西暦何年のことか。数字で答えなさい。","1641","近世","1641年","",""
"rekishi-edo-zenki","q-17","次の説明にあてはまる語句を答えなさい。
「鎖国中、オランダとの貿易のために長崎につくられた扇形の人工島」","出島","近世","","",""
"rekishi-edo-zenki","q-18","次の説明にあてはまる語句を答えなさい。
「江戸時代初め、幕府の許可状を得た船が東南アジアと行った貿易」","朱印船貿易","近世","","",""
"rekishi-edo-zenki","q-19","次の説明にあてはまる語句を答えなさい。
「犬をはじめ生き物を大切にすることを命じた、極端な法令」","生類憐みの令","近世","生類憐れみの令|生類あわれみの令","",""
"rekishi-edo-zenki","q-20","次の説明にあてはまる人物はだれか。
「生類憐みの令を出し、学問を重んじる政治を行った」","徳川綱吉","近世","","",""
"rekishi-edo-zenki","q-21","次の説明にあてはまる語句を答えなさい。
「年貢を増やすため、湿地や海辺を干拓するなどして新しい田を開いたこと」","新田開発","近世","","",""
"rekishi-edo-zenki","q-22","次の説明にあてはまる語句を答えなさい。
「江戸の日本橋を起点として整備された、東海道・中山道など5つの主要道路」","五街道","近世","","",""
"rekishi-edo-zenki","q-23","次の説明にあてはまる語句を答えなさい。
「諸藩が年貢米や特産物を売りさばくために大阪などに置いた倉庫」","蔵屋敷","近世","","",""
"rekishi-edo-zenki","q-24","次の説明にあてはまる語句を答えなさい。
「17世紀末から18世紀初め、上方(京都・大阪)の町人を担い手として栄えた文化」","元禄文化","近世","","",""
"rekishi-edo-zenki","q-25","次の説明にあてはまる語句を答えなさい。
「町人の暮らしや欲望をありのままにえがいた小説」","浮世草子","近世","","",""
"rekishi-edo-zenki","q-26","次の説明にあてはまる人物はだれか。
「『日本永代蔵』などの浮世草子で町人の生活をえがいた」","井原西鶴","近世","","",""
"rekishi-edo-zenki","q-27","次の説明にあてはまる語句を答えなさい。
「五・七・五の形式で自然や心情をよむ文芸」","俳諧","近世","","",""
"rekishi-edo-zenki","q-28","次の説明にあてはまる人物はだれか。
「各地を旅して『おくのほそ道』を著し、俳諧を芸術に高めた」","松尾芭蕉","近世","","",""
"rekishi-edo-zenki","q-29","次の説明にあてはまる語句を答えなさい。
「人形をあやつって物語を演じる、江戸時代の芸能」","人形浄瑠璃","近世","","",""
"rekishi-edo-zenki","q-30","次の説明にあてはまる人物はだれか。
「『曽根崎心中』などの人形浄瑠璃・歌舞伎の脚本を書いた」","近松門左衛門","近世","","",""
"rekishi-edo-koki","q-01","次の説明にあてはまる語句を答えなさい。
「目安箱の設置や公事方御定書の制定を行った、江戸幕府の改革」","享保の改革","近世","","",""
"rekishi-edo-koki","q-02","「享保の改革」は西暦何年のことか。数字で答えなさい。","1716","近世","1716年","",""
"rekishi-edo-koki","q-03","次の説明にあてはまる人物はだれか。
「享保の改革を行い、目安箱を設置した」","徳川吉宗","近世","","",""
"rekishi-edo-koki","q-04","次の説明にあてはまる語句を答えなさい。
「18世紀後半、株仲間を奨励し商人の力を利用して幕府の財政を立て直そうとした老中」","田沼意次","近世","","",""
"rekishi-edo-koki","q-05","次の説明にあてはまる人物はだれか。
「株仲間を奨励し、商業の力を利用した政治を行ったが、わいろが横行して失脚した」","田沼意次","近世","","",""
"rekishi-edo-koki","q-06","次の説明にあてはまる語句を答えなさい。
「ききんに備えて米をたくわえさせ、質素倹約を命じた江戸幕府の改革」","寛政の改革","近世","","",""
"rekishi-edo-koki","q-07","「寛政の改革」は西暦何年のことか。数字で答えなさい。","1787","近世","1787年","",""
"rekishi-edo-koki","q-08","次の説明にあてはまる人物はだれか。
「寛政の改革を行った」","松平定信","近世","","",""
"rekishi-edo-koki","q-09","次の説明にあてはまる語句を答えなさい。
「18世紀後半、冷害や浅間山の噴火によって起こった大ききん。打ちこわしが各地で起きた」","天明のききん","近世","","",""
"rekishi-edo-koki","q-10","次の説明にあてはまる語句を答えなさい。
「物価を下げようと商人の同業組合を解散させたが、2年余りで失敗した改革」","天保の改革","近世","","",""
"rekishi-edo-koki","q-11","「天保の改革」は西暦何年のことか。数字で答えなさい。","1841","近世","1841年","",""
"rekishi-edo-koki","q-12","次の説明にあてはまる人物はだれか。
「天保の改革を行い、株仲間を解散させた」","水野忠邦","近世","","",""
"rekishi-edo-koki","q-13","次の説明にあてはまる語句を答えなさい。
「ききんに苦しむ人々を救おうと、もと幕府の役人が大阪で起こした反乱」","大塩平八郎の乱","近世","大塩の乱","",""
"rekishi-edo-koki","q-14","「大塩平八郎の乱」は西暦何年のことか。数字で答えなさい。","1837","近世","1837年","",""
"rekishi-edo-koki","q-15","次の説明にあてはまる語句を答えなさい。
「日本に近づく外国船を追い払うことを命じた幕府の法令」","異国船打払令","近世","外国船打払令|無二念打払令","",""
"rekishi-edo-koki","q-16","「異国船打払令」は西暦何年のことか。数字で答えなさい。","1825","近世","1825年","",""
"rekishi-edo-koki","q-17","次の説明にあてはまる語句を答えなさい。
「幕府や藩に公認され、営業を独占した商工業者の同業組合」","株仲間","近世","","",""
"rekishi-edo-koki","q-18","次の説明にあてはまる語句を答えなさい。
「ききんや物価の上昇に苦しむ都市の民衆が、米屋などをおそった行動」","打ちこわし","近世","","",""
"rekishi-edo-koki","q-19","次の説明にあてはまる語句を答えなさい。
「作業場に人を集め、分業によって製品をつくる仕組み。マニュファクチュアともいう」","工場制手工業","近世","マニュファクチュア","",""
"rekishi-edo-koki","q-20","次の説明にあてはまる語句を答えなさい。
「19世紀初め、江戸の町人を中心に栄えた、しゃれや皮肉を好む文化」","化政文化","近世","","",""
"rekishi-edo-koki","q-21","次の説明にあてはまる語句を答えなさい。
「町人の風俗をえがいた絵。木版画として大量に刷られ、庶民にも広まった」","浮世絵","近世","","",""
"rekishi-edo-koki","q-22","次の説明にあてはまる語句を答えなさい。
「さまざまな場所から見た富士山をえがいた風景画集」","富嶽三十六景","近世","富岳三十六景","",""
"rekishi-edo-koki","q-23","次の説明にあてはまる人物はだれか。
「『富嶽三十六景』をえがき、風景版画で人気を集めた」","葛飾北斎","近世","","",""
"rekishi-edo-koki","q-24","次の説明にあてはまる語句を答えなさい。
「江戸から京都までの宿場をえがいた風景画集」","東海道五十三次","近世","","",""
"rekishi-edo-koki","q-25","次の説明にあてはまる人物はだれか。
「『東海道五十三次』をえがいた」","歌川広重","近世","","",""
"rekishi-edo-koki","q-26","次の説明にあてはまる語句を答えなさい。
「オランダ語を通じてヨーロッパの学問や技術を学ぶ学問」","蘭学","近世","","",""
"rekishi-edo-koki","q-27","次の説明にあてはまる語句を答えなさい。
「オランダ語の人体解剖書を翻訳して出版された医学書」","解体新書","近世","","",""
"rekishi-edo-koki","q-28","「解体新書」は西暦何年のことか。数字で答えなさい。","1774","近世","1774年","",""
"rekishi-edo-koki","q-29","次の説明にあてはまる人物はだれか。
「前野良沢らとオランダ語の解剖書を訳し、『解体新書』を出版した」","杉田玄白","近世","","",""
"rekishi-edo-koki","q-30","次の説明にあてはまる語句を答えなさい。
「仏教や儒教が伝わる前の、日本古来の考え方を明らかにしようとする学問」","国学","近世","","",""
"rekishi-edo-koki","q-31","次の説明にあてはまる人物はだれか。
「『古事記伝』を著し、国学を大成した」","本居宣長","近世","","",""
"rekishi-edo-koki","q-32","次の説明にあてはまる語句を答えなさい。
「全国を測量してつくられた、正確な日本地図」","大日本沿海輿地全図","近世","伊能図","",""
"rekishi-edo-koki","q-33","「大日本沿海輿地全図」は西暦何年のことか。数字で答えなさい。","1821","近世","1821年","",""
"rekishi-edo-koki","q-34","次の説明にあてはまる人物はだれか。
「全国を歩いて測量し、正確な日本地図のもとをつくった」","伊能忠敬","近世","","",""
"rekishi-edo-koki","q-35","次の説明にあてはまる語句を答えなさい。
「町や村につくられ、庶民の子どもに読み・書き・そろばんを教えた場」","寺子屋","近世","","",""
"rekishi-edo-koki","q-36","次の説明にあてはまる語句を答えなさい。
「イギリスで血を流さずに国王を交代させた革命。翌年に権利章典が定められた」","名誉革命","近世","","",""
"rekishi-edo-koki","q-37","「名誉革命」は西暦何年のことか。数字で答えなさい。","1688","近世","1688年","",""
"rekishi-edo-koki","q-38","次の説明にあてはまる語句を答えなさい。
「イギリスからの独立にあたって出された、自由と平等をうたった宣言」","アメリカ独立宣言","近世","","",""
"rekishi-edo-koki","q-39","「アメリカ独立宣言」は西暦何年のことか。数字で答えなさい。","1776","近世","1776年","",""
"rekishi-edo-koki","q-40","次の説明にあてはまる語句を答えなさい。
「自由・平等・国民主権をうたう人権宣言が出された、フランスの革命」","フランス革命","近世","","",""
"rekishi-edo-koki","q-41","「フランス革命」は西暦何年のことか。数字で答えなさい。","1789","近世","1789年","",""
"rekishi-edo-koki","q-42","次の説明にあてはまる語句を答えなさい。
「18世紀のイギリスで始まった、機械の発明と工場制生産による社会の大きな変化」","産業革命","近世","","",""
"rekishi-bakumatsu-meiji","q-01","次の説明にあてはまる語句を答えなさい。
「イギリスと清の間で起こった戦争。清が敗れ、日本の対外政策にも影響した」","アヘン戦争","近代","","",""
"rekishi-bakumatsu-meiji","q-02","「アヘン戦争」は西暦何年のことか。数字で答えなさい。","1840","近代","1840年","",""
"rekishi-bakumatsu-meiji","q-03","次の説明にあてはまる語句を答えなさい。
「4隻の軍艦を率いて浦賀に来航し、日本に開国を求めたアメリカの使節」","ペリーの来航","近代","","",""
"rekishi-bakumatsu-meiji","q-04","「ペリーの来航」は西暦何年のことか。数字で答えなさい。","1853","近代","1853年","",""
"rekishi-bakumatsu-meiji","q-05","次の説明にあてはまる人物はだれか。
「1853年に浦賀に来航し、日本に開国を求めた」","ペリー","近代","","",""
"rekishi-bakumatsu-meiji","q-06","次の説明にあてはまる語句を答えなさい。
「下田と函館の2港を開いて、日本が開国することになった条約」","日米和親条約","近代","","",""
"rekishi-bakumatsu-meiji","q-07","「日米和親条約」は西暦何年のことか。数字で答えなさい。","1854","近代","1854年","",""
"rekishi-bakumatsu-meiji","q-08","次の説明にあてはまる語句を答えなさい。
「領事裁判権を認め、関税自主権がない不平等条約。日本が5港を開いた」","日米修好通商条約","近代","","",""
"rekishi-bakumatsu-meiji","q-09","「日米修好通商条約」は西暦何年のことか。数字で答えなさい。","1858","近代","1858年","",""
"rekishi-bakumatsu-meiji","q-10","次の説明にあてはまる語句を答えなさい。
「政権を朝廷に返した出来事。江戸幕府が終わった」","大政奉還","近代","","",""
"rekishi-bakumatsu-meiji","q-11","「大政奉還」は西暦何年のことか。数字で答えなさい。","1867","近代","1867年","",""
"rekishi-bakumatsu-meiji","q-12","次の説明にあてはまる人物はだれか。
「1867年に大政奉還を行い、政権を朝廷に返した」","徳川慶喜","近代","","",""
"rekishi-bakumatsu-meiji","q-13","次の説明にあてはまる語句を答えなさい。
「新政府が示した政治の基本方針」","五箇条の御誓文","近代","","",""
"rekishi-bakumatsu-meiji","q-14","「五箇条の御誓文」は西暦何年のことか。数字で答えなさい。","1868","近代","1868年","",""
"rekishi-bakumatsu-meiji","q-15","次の説明にあてはまる語句を答えなさい。
「大名が治めていた土地と人民を天皇に返させた政策」","版籍奉還","近代","","",""
"rekishi-bakumatsu-meiji","q-16","「版籍奉還」は西暦何年のことか。数字で答えなさい。","1869","近代","1869年","",""
"rekishi-bakumatsu-meiji","q-17","次の説明にあてはまる語句を答えなさい。
「藩を廃止して県を置き、中央から府知事・県令を派遣した改革」","廃藩置県","近代","","",""
"rekishi-bakumatsu-meiji","q-18","「廃藩置県」は西暦何年のことか。数字で答えなさい。","1871","近代","1871年","",""
"rekishi-bakumatsu-meiji","q-19","次の説明にあてはまる語句を答えなさい。
「土地の価格の3%を現金で納めさせるようにした改革。政府の収入を安定させた」","地租改正","近代","","",""
"rekishi-bakumatsu-meiji","q-20","「地租改正」は西暦何年のことか。数字で答えなさい。","1873","近代","1873年","",""
"rekishi-bakumatsu-meiji","q-21","次の説明にあてはまる語句を答えなさい。
「満20歳以上の男子に兵役の義務を課した法令」","徴兵令","近代","","",""
"rekishi-bakumatsu-meiji","q-22","「徴兵令」は西暦何年のことか。数字で答えなさい。","1873","近代","1873年","",""
"rekishi-bakumatsu-meiji","q-23","次の説明にあてはまる語句を答えなさい。
「欧米に追いつくため、経済を発展させ軍隊を強くしようとした明治政府の目標」","富国強兵","近代","","",""
"rekishi-bakumatsu-meiji","q-24","次の説明にあてはまる語句を答えなさい。
「官営工場をつくるなどして、近代的な産業を育てようとした明治政府の政策」","殖産興業","近代","","",""
"rekishi-bakumatsu-meiji","q-25","次の説明にあてはまる語句を答えなさい。
「殖産興業のため群馬県につくられた、フランスの技術を取り入れた官営の製糸工場」","富岡製糸場","近代","","",""
"rekishi-bakumatsu-meiji","q-26","次の説明にあてはまる語句を答えなさい。
「日清戦争の賠償金をもとに福岡県につくられ、鉄鋼の国産化を進めた官営工場」","八幡製鉄所","近代","","",""
"rekishi-bakumatsu-meiji","q-27","「八幡製鉄所」は西暦何年のことか。数字で答えなさい。","1901","近代","1901年","",""
"rekishi-bakumatsu-meiji","q-28","次の説明にあてはまる語句を答えなさい。
「明治初め、欧米の文化がさかんに取り入れられ、都市の生活が大きく変わったこと」","文明開化","近代","","",""
"rekishi-bakumatsu-meiji","q-29","次の説明にあてはまる語句を答えなさい。
「明治政府が公布した、6歳以上の男女すべてを小学校に通わせることを目指した制度」","学制","近代","","",""
"rekishi-bakumatsu-meiji","q-30","「学制」は西暦何年のことか。数字で答えなさい。","1872","近代","1872年","",""
"rekishi-bakumatsu-meiji","q-31","次の説明にあてはまる語句を答えなさい。
「「天は人の上に人を造らず」で始まる、人間の平等と学問の大切さを説いた書物」","学問のすゝめ","近代","","",""
"rekishi-bakumatsu-meiji","q-32","次の説明にあてはまる人物はだれか。
「『学問のすゝめ』を著し、欧米の思想を広めた」","福沢諭吉","近代","","",""
"rekishi-bakumatsu-meiji","q-33","次の説明にあてはまる語句を答えなさい。
「政府に不満をもつ鹿児島の士族が起こした、最大で最後の士族の反乱」","西南戦争","近代","","",""
"rekishi-bakumatsu-meiji","q-34","「西南戦争」は西暦何年のことか。数字で答えなさい。","1877","近代","1877年","",""
"rekishi-bakumatsu-meiji","q-35","次の説明にあてはまる人物はだれか。
「明治維新に活躍したが、のちに西南戦争で士族に押し立てられて敗れた」","西郷隆盛","近代","","",""
"rekishi-bakumatsu-meiji","q-36","次の説明にあてはまる語句を答えなさい。
「国民が政治に参加する権利を求め、国会の開設を要求した運動」","自由民権運動","近代","","",""
"rekishi-bakumatsu-meiji","q-37","次の説明にあてはまる語句を答えなさい。
「政府に提出され、自由民権運動の出発点となった意見書」","民撰議院設立の建白書","近代","","",""
"rekishi-bakumatsu-meiji","q-38","「民撰議院設立の建白書」は西暦何年のことか。数字で答えなさい。","1874","近代","1874年","",""
"rekishi-bakumatsu-meiji","q-39","次の説明にあてはまる人物はだれか。
「民撰議院設立の建白書を提出し、のちに自由党をつくった」","板垣退助","近代","","",""
"rekishi-bakumatsu-meiji","q-40","次の説明にあてはまる語句を答えなさい。
「イギリス流の議会政治を目指してつくられた政党」","立憲改進党","近代","","",""
"rekishi-bakumatsu-meiji","q-41","「立憲改進党」は西暦何年のことか。数字で答えなさい。","1882","近代","1882年","",""
"rekishi-bakumatsu-meiji","q-42","次の説明にあてはまる人物はだれか。
「立憲改進党をつくり、のちに早稲田大学のもととなる学校を開いた」","大隈重信","近代","","",""
"rekishi-bakumatsu-meiji","q-43","次の説明にあてはまる語句を答えなさい。
「衆議院と貴族院の二院制で開かれた、明治時代の議会」","帝国議会","近代","","",""
"rekishi-bakumatsu-meiji","q-44","「帝国議会」は西暦何年のことか。数字で答えなさい。","1890","近代","1890年","",""
"rekishi-bakumatsu-meiji","q-45","次の説明にあてはまる語句を答えなさい。
「天皇が国を治める仕組みを定めた憲法。ドイツの憲法を参考にした」","大日本帝国憲法","近代","","",""
"rekishi-bakumatsu-meiji","q-46","「大日本帝国憲法」は西暦何年のことか。数字で答えなさい。","1889","近代","1889年","",""
"rekishi-bakumatsu-meiji","q-47","次の説明にあてはまる人物はだれか。
「初代内閣総理大臣となり、大日本帝国憲法の作成を進めた」","伊藤博文","近代","","",""
"rekishi-bakumatsu-meiji","q-48","次の説明にあてはまる語句を答えなさい。
「朝鮮をめぐって起こった清との戦争。日本が勝ち、遼東半島や台湾を得た」","日清戦争","近代","","",""
"rekishi-bakumatsu-meiji","q-49","「日清戦争」は西暦何年のことか。数字で答えなさい。","1894","近代","1894年","",""
"rekishi-bakumatsu-meiji","q-50","次の説明にあてはまる語句を答えなさい。
「日清戦争の講和条約として結ばれ、遼東半島や台湾を得た条約」","下関条約","近代","","",""
"rekishi-bakumatsu-meiji","q-51","「下関条約」は西暦何年のことか。数字で答えなさい。","1895","近代","1895年","",""
"rekishi-bakumatsu-meiji","q-52","次の説明にあてはまる語句を答えなさい。
「ロシア・フランス・ドイツが遼東半島の返還を日本にせまった出来事」","三国干渉","近代","","",""
"rekishi-bakumatsu-meiji","q-53","「三国干渉」は西暦何年のことか。数字で答えなさい。","1895","近代","1895年","",""
"rekishi-bakumatsu-meiji","q-54","次の説明にあてはまる語句を答えなさい。
「ロシアの南下に対抗するためイギリスと結んだ同盟」","日英同盟","近代","","",""
"rekishi-bakumatsu-meiji","q-55","「日英同盟」は西暦何年のことか。数字で答えなさい。","1902","近代","1902年","",""
"rekishi-bakumatsu-meiji","q-56","次の説明にあてはまる語句を答えなさい。
「満州や韓国をめぐって起こったロシアとの戦争。講和したが賠償金は得られなかった」","日露戦争","近代","","",""
"rekishi-bakumatsu-meiji","q-57","「日露戦争」は西暦何年のことか。数字で答えなさい。","1904","近代","1904年","",""
"rekishi-bakumatsu-meiji","q-58","次の説明にあてはまる語句を答えなさい。
「アメリカの仲立ちで結ばれた日露戦争の講和条約。賠償金が得られず国内で不満が高まった」","ポーツマス条約","近代","","",""
"rekishi-bakumatsu-meiji","q-59","「ポーツマス条約」は西暦何年のことか。数字で答えなさい。","1905","近代","1905年","",""
"rekishi-bakumatsu-meiji","q-60","次の説明にあてはまる語句を答えなさい。
「日本が韓国を植民地とした出来事」","韓国併合","近代","","",""
"rekishi-bakumatsu-meiji","q-61","「韓国併合」は西暦何年のことか。数字で答えなさい。","1910","近代","1910年","",""
"rekishi-bakumatsu-meiji","q-62","次の説明にあてはまる語句を答えなさい。
「外務大臣がイギリスとの条約改正で実現した。不平等条約の改正が大きく前進した」","領事裁判権の撤廃","近代","治外法権の撤廃|治外法権撤廃|領事裁判権撤廃|領事裁判権の廃止|治外法権の廃止","",""
"rekishi-bakumatsu-meiji","q-63","「領事裁判権の撤廃」は西暦何年のことか。数字で答えなさい。","1894","近代","1894年","",""
"rekishi-bakumatsu-meiji","q-64","次の説明にあてはまる人物はだれか。
「1894年に領事裁判権の撤廃に成功した」","陸奥宗光","近代","","",""
"rekishi-bakumatsu-meiji","q-65","次の説明にあてはまる語句を答えなさい。
「外務大臣が実現し、条約改正が完全に達成された」","関税自主権の回復","近代","関税自主権回復|関税自主権の完全回復","",""
"rekishi-bakumatsu-meiji","q-66","「関税自主権の回復」は西暦何年のことか。数字で答えなさい。","1911","近代","1911年","",""
"rekishi-bakumatsu-meiji","q-67","次の説明にあてはまる人物はだれか。
「1911年に関税自主権の回復を実現し、条約改正を完成させた」","小村寿太郎","近代","","",""
"rekishi-bakumatsu-meiji","q-68","次の説明にあてはまる語句を答えなさい。
「奴隷制をめぐってアメリカ国内が二分された内戦」","南北戦争","近代","","",""
"rekishi-bakumatsu-meiji","q-69","「南北戦争」は西暦何年のことか。数字で答えなさい。","1861","近代","1861年","",""
"rekishi-bakumatsu-meiji","q-70","次の説明にあてはまる人物はだれか。
「南北戦争のさなかに奴隷解放宣言を出し、「人民の、人民による、人民のための政治」を説いた」","リンカン","近代","","",""
"rekishi-bakumatsu-meiji","q-71","次の説明にあてはまる語句を答えなさい。
「清をたおして、翌年に中華民国が成立した革命」","辛亥革命","近代","","",""
"rekishi-bakumatsu-meiji","q-72","「辛亥革命」は西暦何年のことか。数字で答えなさい。","1911","近代","1911年","",""
"rekishi-bakumatsu-meiji","q-73","次の説明にあてはまる人物はだれか。
「三民主義を唱えて辛亥革命を指導し、中華民国の成立に力をつくした」","孫文","近代","","",""
"rekishi-taisho-showa","q-01","次の説明にあてはまる語句を答えなさい。
「ヨーロッパで始まった世界的な戦争。日本も参戦し、中国に二十一か条の要求を出した」","第一次世界大戦","近代","","",""
"rekishi-taisho-showa","q-02","「第一次世界大戦」は西暦何年のことか。数字で答えなさい。","1914","近代","1914年","",""
"rekishi-taisho-showa","q-03","次の説明にあてはまる語句を答えなさい。
「世界で初めての社会主義国が生まれるきっかけとなった革命」","ロシア革命","近代","","",""
"rekishi-taisho-showa","q-04","「ロシア革命」は西暦何年のことか。数字で答えなさい。","1917","近代","1917年","",""
"rekishi-taisho-showa","q-05","次の説明にあてはまる語句を答えなさい。
「米の値上がりに対して富山県から全国に広がった民衆の運動」","米騒動","近代","","",""
"rekishi-taisho-showa","q-06","「米騒動」は西暦何年のことか。数字で答えなさい。","1918","近代","1918年","",""
"rekishi-taisho-showa","q-07","次の説明にあてはまる語句を答えなさい。
「衆議院で多数を占める政党が中心となって組織する内閣」","政党内閣","近代","本格的な政党内閣|原敬内閣","",""
"rekishi-taisho-showa","q-08","「政党内閣」は西暦何年のことか。数字で答えなさい。","1918","近代","1918年","",""
"rekishi-taisho-showa","q-09","次の説明にあてはまる人物はだれか。
「1918年に日本初の本格的な政党内閣を組織し、「平民宰相」と呼ばれた」","原敬","近代","","",""
"rekishi-taisho-showa","q-10","次の説明にあてはまる語句を答えなさい。
「大正時代に高まった、民主主義を求める風潮」","大正デモクラシー","近代","","",""
"rekishi-taisho-showa","q-11","次の説明にあてはまる語句を答えなさい。
「満25歳以上のすべての男子に選挙権を認めた法律」","普通選挙法","近代","","",""
"rekishi-taisho-showa","q-12","「普通選挙法」は西暦何年のことか。数字で答えなさい。","1925","近代","1925年","",""
"rekishi-taisho-showa","q-13","次の説明にあてはまる語句を答えなさい。
「共産主義などの運動を取りしまるために定められた法律」","治安維持法","近代","","",""
"rekishi-taisho-showa","q-14","「治安維持法」は西暦何年のことか。数字で答えなさい。","1925","近代","1925年","",""
"rekishi-taisho-showa","q-15","次の説明にあてはまる語句を答えなさい。
「東京や横浜に大きな被害をもたらした地震災害」","関東大震災","近代","","",""
"rekishi-taisho-showa","q-16","「関東大震災」は西暦何年のことか。数字で答えなさい。","1923","近代","1923年","",""
"rekishi-taisho-showa","q-17","次の説明にあてはまる語句を答えなさい。
「第一次世界大戦の反省から世界平和のためにつくられた国際組織」","国際連盟","近代","","",""
"rekishi-taisho-showa","q-18","「国際連盟」は西暦何年のことか。数字で答えなさい。","1920","近代","1920年","",""
"rekishi-taisho-showa","q-19","次の説明にあてはまる語句を答えなさい。
「アメリカの株価暴落をきっかけに世界中に広がった不景気」","世界恐慌","近代","","",""
"rekishi-taisho-showa","q-20","「世界恐慌」は西暦何年のことか。数字で答えなさい。","1929","近代","1929年","",""
"rekishi-taisho-showa","q-21","次の説明にあてはまる語句を答えなさい。
「南満州鉄道の爆破をきっかけに始まった軍事行動。翌年、満州国がつくられた」","満州事変","近代","","",""
"rekishi-taisho-showa","q-22","「満州事変」は西暦何年のことか。数字で答えなさい。","1931","近代","1931年","",""
"rekishi-taisho-showa","q-23","次の説明にあてはまる語句を答えなさい。
「満州事変のあとに日本が中国東北部につくった国」","満州国","近代","","",""
"rekishi-taisho-showa","q-24","「満州国」は西暦何年のことか。数字で答えなさい。","1932","近代","1932年","",""
"rekishi-taisho-showa","q-25","次の説明にあてはまる語句を答えなさい。
「満州国を認められなかった日本が通告した」","国際連盟からの脱退","近代","国際連盟脱退|連盟脱退","",""
"rekishi-taisho-showa","q-26","「国際連盟からの脱退」は西暦何年のことか。数字で答えなさい。","1933","近代","1933年","",""
"rekishi-taisho-showa","q-27","次の説明にあてはまる語句を答えなさい。
「海軍の青年将校らが首相を暗殺した事件。政党内閣が終わるきっかけとなった」","五・一五事件","近代","","",""
"rekishi-taisho-showa","q-28","「五・一五事件」は西暦何年のことか。数字で答えなさい。","1932","近代","1932年","",""
"rekishi-taisho-showa","q-29","次の説明にあてはまる語句を答えなさい。
「陸軍の青年将校らが大臣らを殺傷して東京の中心部を占拠した事件」","二・二六事件","近代","","",""
"rekishi-taisho-showa","q-30","「二・二六事件」は西暦何年のことか。数字で答えなさい。","1936","近代","1936年","",""
"rekishi-taisho-showa","q-31","次の説明にあてはまる語句を答えなさい。
「北京郊外での衝突をきっかけに始まった中国との戦争」","日中戦争","近代","","",""
"rekishi-taisho-showa","q-32","「日中戦争」は西暦何年のことか。数字で答えなさい。","1937","近代","1937年","",""
"rekishi-taisho-showa","q-33","次の説明にあてはまる語句を答えなさい。
「戦争のために国民や物資を政府が自由に動かせるようにした法律」","国家総動員法","近代","","",""
"rekishi-taisho-showa","q-34","「国家総動員法」は西暦何年のことか。数字で答えなさい。","1938","近代","1938年","",""
"rekishi-taisho-showa","q-35","次の説明にあてはまる語句を答えなさい。
「ドイツのポーランド侵攻によって始まった世界的な戦争」","第二次世界大戦","近代","","",""
"rekishi-taisho-showa","q-36","「第二次世界大戦」は西暦何年のことか。数字で答えなさい。","1939","近代","1939年","",""
"rekishi-taisho-showa","q-37","次の説明にあてはまる語句を答えなさい。
「ハワイの真珠湾への攻撃などによって始まった戦争」","太平洋戦争","近代","","",""
"rekishi-taisho-showa","q-38","「太平洋戦争」は西暦何年のことか。数字で答えなさい。","1941","近代","1941年","",""
"rekishi-gendai","q-01","次の説明にあてはまる語句を答えなさい。
「日本が受け入れて降伏することになった、連合国からの宣言」","ポツダム宣言","現代","","",""
"rekishi-gendai","q-02","「ポツダム宣言」は西暦何年のことか。数字で答えなさい。","1945","現代","1945年","",""
"rekishi-gendai","q-03","次の説明にあてはまる語句を答えなさい。
「戦後、地主の土地を政府が買い上げて小作人に安く売りわたし、自作農を増やした改革」","農地改革","現代","","",""
"rekishi-gendai","q-04","次の説明にあてはまる語句を答えなさい。
「戦後、経済を支配していた大きな企業グループを解散させた改革」","財閥解体","現代","","",""
"rekishi-gendai","q-05","次の説明にあてはまる語句を答えなさい。
「11月3日に公布され、翌年5月3日に施行された、日本の現在の憲法」","日本国憲法","現代","","",""
"rekishi-gendai","q-06","「日本国憲法」は西暦何年のことか。数字で答えなさい。","1946","現代","1946年","",""
"rekishi-gendai","q-07","次の説明にあてはまる語句を答えなさい。
「戦後、アメリカを中心とする西側とソ連を中心とする東側が直接戦火を交えずに対立した状態」","冷戦","現代","","",""
"rekishi-gendai","q-08","次の説明にあてはまる語句を答えなさい。
「朝鮮半島で起こった戦争。日本は物資の生産で好景気となった」","朝鮮戦争","現代","","",""
"rekishi-gendai","q-09","「朝鮮戦争」は西暦何年のことか。数字で答えなさい。","1950","現代","1950年","",""
"rekishi-gendai","q-10","次の説明にあてはまる語句を答えなさい。
「48か国と結ばれ、翌年日本が独立を回復した条約」","サンフランシスコ平和条約","現代","","",""
"rekishi-gendai","q-11","「サンフランシスコ平和条約」は西暦何年のことか。数字で答えなさい。","1951","現代","1951年","",""
