quiz_id,item_key,label,answer,category,accept,extra_json,explanation
"chikei","q-08","次の説明にあてはまる地形は？
「愛知県・岐阜県に広がり、「輪中」と呼ばれる堤防で知られる」","濃尾平野","平野","","",""
"chikei","q-09","次の説明にあてはまる地形は？
「北海道に広がる、稲作がさかんな平野」","石狩平野","平野","","",""
"chikei","q-10","次の説明にあてはまる地形は？
「九州最大の平野で、佐賀県・福岡県に広がる」","筑紫平野","平野","","",""
"chikei","q-11","次の説明にあてはまる地形は？
「日本で最も長い川(約367km)」","信濃川","川","","",""
"chikei","q-12","次の説明にあてはまる地形は？
「流域面積が日本一で、「坂東太郎」とも呼ばれる川」","利根川","川","","",""
"chikei","q-13","次の説明にあてはまる地形は？
「北海道を流れる、日本三大河川の一つ」","石狩川","川","","",""
"chikei","q-14","次の説明にあてはまる地形は？
「濃尾平野を流れる、木曽三川の一つ」","木曽川","川","","",""
"chikei","q-15","次の説明にあてはまる地形は？
「琵琶湖から大阪湾へ流れる川」","淀川","川","","",""
"chikei","q-16","次の説明にあてはまる地形は？
「日本最大の湖。滋賀県にある」","琵琶湖","湖","","",""
"chikei","q-17","次の説明にあてはまる地形は？
「日本の太平洋側を流れる暖流」","黒潮","海流","日本海流","",""
"chikei","q-18","次の説明にあてはまる地形は？
「三陸沖などを流れる寒流」","親潮","海流","千島海流","",""
"chikei","q-19","次の説明にあてはまる地形は？
「日本海側を流れる暖流」","対馬海流","海流","","",""
"chikei","q-20","次の説明にあてはまる地形は？
「日本海側を北から南へ流れる寒流」","リマン海流","海流","","",""
"chikei","q-21","次の説明にあてはまる地形は？
「千葉県にある半島」","房総半島","半島","","",""
"chikei","q-22","次の説明にあてはまる地形は？
「近畿地方最大の半島」","紀伊半島","半島","","",""
"chikei","q-23","次の説明にあてはまる地形は？
「石川県にある、日本海に突き出た半島」","能登半島","半島","","",""
"chikei","q-24","次の説明にあてはまる地形は？
「本州と北海道を隔てる海峡」","津軽海峡","海峡","","",""
"chikei","q-25","次の説明にあてはまる地形は？
「本州と九州を隔てる海峡」","関門海峡","海峡","","",""
"chizu-kigou","q-01","次の地図記号は何を表しているか。","神社","建物・施設","","",""
"chizu-kigou","q-02","次の地図記号は何を表しているか。","寺院","建物・施設","寺|お寺","",""
"chizu-kigou","q-03","次の地図記号は何を表しているか。","郵便局","建物・施設","","",""
"chizu-kigou","q-04","次の地図記号は何を表しているか。","小・中学校","建物・施設","小中学校|小学校・中学校|小学校|中学校","",""
"chizu-kigou","q-05","次の地図記号は何を表しているか。","高等学校","建物・施設","高校","",""
"chizu-kigou","q-06","次の地図記号は何を表しているか。","市役所","建物・施設","","",""
"chizu-kigou","q-07","次の地図記号は何を表しているか。","町村役場","建物・施設","","",""
"chizu-kigou","q-08","次の地図記号は何を表しているか。","交番","建物・施設","","",""
"chizu-kigou","q-09","次の地図記号は何を表しているか。","警察署","建物・施設","","",""
"chizu-kigou","q-10","次の地図記号は何を表しているか。","消防署","建物・施設","","",""
"chizu-kigou","q-11","次の地図記号は何を表しているか。","工場","建物・施設","","{""note"":""2013年の改訂で廃止され、今の地形図には使われていない""}",""
"chizu-kigou","q-12","次の地図記号は何を表しているか。","発電所","建物・施設","発電所・変電所|変電所","",""
"chizu-kigou","q-13","次の地図記号は何を表しているか。","図書館","建物・施設","","",""
"chizu-kigou","q-14","次の地図記号は何を表しているか。","博物館","建物・施設","","",""
"chizu-kigou","q-15","次の地図記号は何を表しているか。","老人ホーム","建物・施設","","",""
"chizu-kigou","q-16","次の地図記号は何を表しているか。","灯台","建物・施設","","",""
"chizu-kigou","q-17","次の地図記号は何を表しているか。","港湾","建物・施設","港|重要港","",""
"chizu-kigou","q-18","次の地図記号は何を表しているか。","温泉","自然・その他","","",""
"chizu-kigou","q-19","次の地図記号は何を表しているか。","三角点","自然・その他","","",""
"chizu-kigou","q-20","次の地図記号は何を表しているか。","裁判所","建物・施設","","",""
"chizu-kigou","q-21","次の地図記号は何を表しているか。","税務署","建物・施設","","",""
"chizu-kigou","q-22","次の地図記号は何を表しているか。","保健所","建物・施設","","",""
"chizu-kigou","q-23","次の地図記号は何を表しているか。","病院","建物・施設","","",""
"chizu-kigou","q-24","次の地図記号は何を表しているか。","記念碑","建物・施設","記念広場","",""
"chizu-kigou","q-25","次の地図記号は何を表しているか。","墓地","建物・施設","","",""
"chizu-kigou","q-26","次の地図記号は何を表しているか。","果樹園","土地利用","","",""
"chizu-kigou","q-27","次の地図記号は何を表しているか。","田","土地利用","水田|たんぼ","",""
"chizu-kigou","q-28","次の地図記号は何を表しているか。","畑","土地利用","","",""
"chizu-kigou","q-29","次の地図記号は何を表しているか。","荒地","土地利用","荒れ地","",""
"chizu-kigou","q-30","次の地図記号は何を表しているか。","茶畑","土地利用","","",""
"chizu-kigou","q-31","次の地図記号は何を表しているか。","桑畑","土地利用","","{""note"":""2013年の改訂で廃止され、今の地形図には使われていない""}",""
"chizu-kigou","q-32","次の地図記号は何を表しているか。","広葉樹林","土地利用","","",""
"chizu-kigou","q-33","次の地図記号は何を表しているか。","針葉樹林","土地利用","","",""
"sekai-isan","q-01","次の説明にあてはまる世界遺産は？
「現存する世界最古の木造建築群として知られる仏教寺院」","法隆寺地域の仏教建造物","文化遺産","","{""year"":1993}",""
"sekai-isan","q-02","「法隆寺地域の仏教建造物」の所在都道府県を1つ答えなさい。","奈良県","文化遺産","","",""
"sekai-isan","q-03","「法隆寺地域の仏教建造物」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-04","次の説明にあてはまる世界遺産は？
「白鷺城とも呼ばれる、白い外観が美しい天守を持つ城」","姫路城","文化遺産","","{""year"":1993}",""
"sekai-isan","q-05","「姫路城」の所在都道府県を1つ答えなさい。","兵庫県","文化遺産","","",""
"sekai-isan","q-06","「姫路城」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-07","次の説明にあてはまる世界遺産は？
「清水寺や金閣寺など、古い都に残る社寺・城の総称」","古都京都の文化財","文化遺産","","{""year"":1994}",""
"sekai-isan","q-08","「古都京都の文化財」の所在都道府県を1つ答えなさい。","京都府","文化遺産","滋賀県","",""
"sekai-isan","q-09","「古都京都の文化財」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-10","次の説明にあてはまる世界遺産は？
「急な茅葺き屋根が特徴的な、豪雪地帯の伝統的な家屋群」","白川郷・五箇山の合掌造り集落","文化遺産","","{""year"":1995}",""
"sekai-isan","q-11","「白川郷・五箇山の合掌造り集落」の所在都道府県を1つ答えなさい。","岐阜県","文化遺産","富山県","",""
"sekai-isan","q-12","「白川郷・五箇山の合掌造り集落」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-13","次の説明にあてはまる世界遺産は？
「原子爆弾の惨禍を伝える、骨組みだけが残された建物」","原爆ドーム","文化遺産","","{""year"":1996}",""
"sekai-isan","q-14","「原爆ドーム」の所在都道府県を1つ答えなさい。","広島県","文化遺産","","",""
"sekai-isan","q-15","「原爆ドーム」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-16","次の説明にあてはまる世界遺産は？
「海上に立つ朱色の大鳥居で知られる神社」","厳島神社","文化遺産","","{""year"":1996}",""
"sekai-isan","q-17","「厳島神社」の所在都道府県を1つ答えなさい。","広島県","文化遺産","","",""
"sekai-isan","q-18","「厳島神社」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-19","次の説明にあてはまる世界遺産は？
「東大寺や興福寺など、かつての都に残る寺社群」","古都奈良の文化財","文化遺産","","{""year"":1998}",""
"sekai-isan","q-20","「古都奈良の文化財」の所在都道府県を1つ答えなさい。","奈良県","文化遺産","","",""
"sekai-isan","q-21","「古都奈良の文化財」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-22","次の説明にあてはまる世界遺産は？
「「見ざる言わざる聞かざる」の彫刻で知られる東照宮を含む社寺群」","日光の社寺","文化遺産","","{""year"":1999}",""
"sekai-isan","q-23","「日光の社寺」の所在都道府県を1つ答えなさい。","栃木県","文化遺産","","",""
"sekai-isan","q-24","「日光の社寺」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-25","次の説明にあてはまる世界遺産は？
「首里城跡を中心とする、かつての王国の城・聖地群」","琉球王国のグスク及び関連遺産群","文化遺産","","{""year"":2000}",""
"sekai-isan","q-26","「琉球王国のグスク及び関連遺産群」の所在都道府県を1つ答えなさい。","沖縄県","文化遺産","","",""
"sekai-isan","q-27","「琉球王国のグスク及び関連遺産群」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-28","次の説明にあてはまる世界遺産は？
「熊野古道など、山岳信仰の霊場と参詣道からなる遺産」","紀伊山地の霊場と参詣道","文化遺産","","{""year"":2004}",""
"sekai-isan","q-29","「紀伊山地の霊場と参詣道」の所在都道府県を1つ答えなさい。","三重県","文化遺産","奈良県|和歌山県","",""
"sekai-isan","q-30","「紀伊山地の霊場と参詣道」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-31","次の説明にあてはまる世界遺産は？
「かつて世界有数の産出量を誇った、銀の採掘・精錬の遺跡」","石見銀山遺跡とその文化的景観","文化遺産","","{""year"":2007}",""
"sekai-isan","q-32","「石見銀山遺跡とその文化的景観」の所在都道府県を1つ答えなさい。","島根県","文化遺産","","",""
"sekai-isan","q-33","「石見銀山遺跡とその文化的景観」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-34","次の説明にあてはまる世界遺産は？
「中尊寺金色堂など、浄土思想を表す寺院・庭園群」","平泉","文化遺産","","{""year"":2011}",""
"sekai-isan","q-35","「平泉」の所在都道府県を1つ答えなさい。","岩手県","文化遺産","","",""
"sekai-isan","q-36","「平泉」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-37","次の説明にあてはまる世界遺産は？
「信仰の対象であり、多くの芸術作品の題材となった日本一の山」","富士山","文化遺産","","{""year"":2013}",""
"sekai-isan","q-38","「富士山」の所在都道府県を1つ答えなさい。","山梨県","文化遺産","静岡県","",""
"sekai-isan","q-39","「富士山」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-40","次の説明にあてはまる世界遺産は？
「明治時代に建てられた、日本の近代製糸業を支えた工場」","富岡製糸場と絹産業遺産群","文化遺産","","{""year"":2014}",""
"sekai-isan","q-41","「富岡製糸場と絹産業遺産群」の所在都道府県を1つ答えなさい。","群馬県","文化遺産","","",""
"sekai-isan","q-42","「富岡製糸場と絹産業遺産群」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-43","次の説明にあてはまる世界遺産は？
「製鉄・製鋼、造船、石炭産業に関する、幕末から明治期の産業施設群」","明治日本の産業革命遺産","文化遺産","","{""year"":2015}",""
"sekai-isan","q-44","「明治日本の産業革命遺産」の所在都道府県を1つ答えなさい。","福岡県","文化遺産","佐賀県|長崎県|熊本県|鹿児島県|山口県|岩手県|静岡県","",""
"sekai-isan","q-45","「明治日本の産業革命遺産」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-46","次の説明にあてはまる世界遺産は？
「フランス人建築家が設計した、上野にある美術館を含む国際的な建築群」","ル・コルビュジエの建築作品","文化遺産","国立西洋美術館","{""year"":2016}",""
"sekai-isan","q-47","「ル・コルビュジエの建築作品」の所在都道府県を1つ答えなさい。","東京都","文化遺産","","",""
"sekai-isan","q-48","「ル・コルビュジエの建築作品」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-49","次の説明にあてはまる世界遺産は？
「女人禁制で知られる、海の正倉院とも呼ばれる島を含む遺産」","「神宿る島」宗像・沖ノ島と関連遺産群","文化遺産","宗像・沖ノ島|神宿る島 宗像・沖ノ島と関連遺産群","{""year"":2017}",""
"sekai-isan","q-50","「「神宿る島」宗像・沖ノ島と関連遺産群」の所在都道府県を1つ答えなさい。","福岡県","文化遺産","","",""
"sekai-isan","q-51","「「神宿る島」宗像・沖ノ島と関連遺産群」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-52","次の説明にあてはまる世界遺産は？
「禁教期にひそかに信仰を続けた人々に関わる教会・集落群」","長崎と天草地方の潜伏キリシタン関連遺産","文化遺産","","{""year"":2018}",""
"sekai-isan","q-53","「長崎と天草地方の潜伏キリシタン関連遺産」の所在都道府県を1つ答えなさい。","長崎県","文化遺産","熊本県","",""
"sekai-isan","q-54","「長崎と天草地方の潜伏キリシタン関連遺産」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-55","次の説明にあてはまる世界遺産は？
「仁徳天皇陵古墳を含む、日本最大級の前方後円墳が集まる古墳群」","百舌鳥・古市古墳群","文化遺産","","{""year"":2019}",""
"sekai-isan","q-56","「百舌鳥・古市古墳群」の所在都道府県を1つ答えなさい。","大阪府","文化遺産","","",""
"sekai-isan","q-57","「百舌鳥・古市古墳群」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-58","次の説明にあてはまる世界遺産は？
「三内丸山遺跡など、狩猟採集による定住生活を示す縄文時代の遺跡群」","北海道・北東北の縄文遺跡群","文化遺産","","{""year"":2021}",""
"sekai-isan","q-59","「北海道・北東北の縄文遺跡群」の所在都道府県を1つ答えなさい。","北海道","文化遺産","青森県|岩手県|秋田県","",""
"sekai-isan","q-60","「北海道・北東北の縄文遺跡群」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-61","次の説明にあてはまる世界遺産は？
「江戸時代に日本最大の産出量を誇った、手作業による採掘技術が評価された金山」","佐渡島の金山","文化遺産","","{""year"":2024}",""
"sekai-isan","q-62","「佐渡島の金山」の所在都道府県を1つ答えなさい。","新潟県","文化遺産","","",""
"sekai-isan","q-63","「佐渡島の金山」は文化遺産・自然遺産のどちらに分類される？","文化遺産","文化遺産","","",""
"sekai-isan","q-64","次の説明にあてはまる世界遺産は？
「樹齢数千年ともいわれる屋久杉で知られる、亜熱帯から亜寒帯までの植生が分布する島」","屋久島","自然遺産","","{""year"":1993}",""
"sekai-isan","q-65","「屋久島」の所在都道府県を1つ答えなさい。","鹿児島県","自然遺産","","",""
"sekai-isan","q-66","「屋久島」は文化遺産・自然遺産のどちらに分類される？","自然遺産","自然遺産","","",""
"sekai-isan","q-67","次の説明にあてはまる世界遺産は？
「世界最大級のブナの原生林が広がる山地」","白神山地","自然遺産","","{""year"":1993}",""
"sekai-isan","q-68","「白神山地」の所在都道府県を1つ答えなさい。","青森県","自然遺産","秋田県","",""
"sekai-isan","q-69","「白神山地」は文化遺産・自然遺産のどちらに分類される？","自然遺産","自然遺産","","",""
"sekai-isan","q-70","次の説明にあてはまる世界遺産は？
「流氷が育む豊かな生態系と、ヒグマなど野生動物の宝庫として知られる半島」","知床","自然遺産","","{""year"":2005}",""
"sekai-isan","q-71","「知床」の所在都道府県を1つ答えなさい。","北海道","自然遺産","","",""
"sekai-isan","q-72","「知床」は文化遺産・自然遺産のどちらに分類される？","自然遺産","自然遺産","","",""
"sekai-isan","q-73","次の説明にあてはまる世界遺産は？
「独自の進化を遂げた生物が多く、「東洋のガラパゴス」とも呼ばれる諸島」","小笠原諸島","自然遺産","","{""year"":2011}",""
"sekai-isan","q-74","「小笠原諸島」の所在都道府県を1つ答えなさい。","東京都","自然遺産","","",""
"sekai-isan","q-75","「小笠原諸島」は文化遺産・自然遺産のどちらに分類される？","自然遺産","自然遺産","","",""
"sekai-isan","q-76","次の説明にあてはまる世界遺産は？
「アマミノクロウサギやヤンバルクイナなど、固有種の宝庫となっている島々」","奄美大島、徳之島、沖縄島北部及び西表島","自然遺産","奄美・沖縄|奄美大島と沖縄島|奄美大島","{""year"":2021}",""
"sekai-isan","q-77","「奄美大島、徳之島、沖縄島北部及び西表島」の所在都道府県を1つ答えなさい。","鹿児島県","自然遺産","沖縄県","",""
"sekai-isan","q-78","「奄美大島、徳之島、沖縄島北部及び西表島」は文化遺産・自然遺産のどちらに分類される？","自然遺産","自然遺産","","",""
"todofuken","q-01","北海道","北海道","hokkaido","","",""
"todofuken","q-02","青森県","青森県","tohoku","","",""
"todofuken","q-03","岩手県","岩手県","tohoku","","",""
"todofuken","q-04","宮城県","宮城県","tohoku","","",""
"todofuken","q-05","秋田県","秋田県","tohoku","","",""
"todofuken","q-06","山形県","山形県","tohoku","","",""
"todofuken","q-07","福島県","福島県","tohoku","","",""
"todofuken","q-08","茨城県","茨城県","kanto","","",""
"todofuken","q-09","栃木県","栃木県","kanto","","",""
"todofuken","q-10","群馬県","群馬県","kanto","","",""
"todofuken","q-11","埼玉県","埼玉県","kanto","","",""
"todofuken","q-12","千葉県","千葉県","kanto","","",""
"todofuken","q-13","東京都","東京都","kanto","","",""
"todofuken","q-14","神奈川県","神奈川県","kanto","","",""
"todofuken","q-15","新潟県","新潟県","chubu","","",""
"todofuken","q-16","富山県","富山県","chubu","","",""
"todofuken","q-17","石川県","石川県","chubu","","",""
"todofuken","q-18","福井県","福井県","chubu","","",""
"todofuken","q-19","山梨県","山梨県","chubu","","",""
"todofuken","q-20","長野県","長野県","chubu","","",""
"todofuken","q-21","岐阜県","岐阜県","chubu","","",""
"todofuken","q-22","静岡県","静岡県","chubu","","",""
"todofuken","q-23","愛知県","愛知県","chubu","","",""
"todofuken","q-24","三重県","三重県","kinki","","",""
"todofuken","q-25","滋賀県","滋賀県","kinki","","",""
"todofuken","q-26","京都府","京都府","kinki","","",""
"todofuken","q-27","大阪府","大阪府","kinki","","",""
"todofuken","q-28","兵庫県","兵庫県","kinki","","",""
"todofuken","q-29","奈良県","奈良県","kinki","","",""
"todofuken","q-30","和歌山県","和歌山県","kinki","","",""
"todofuken","q-31","鳥取県","鳥取県","chugoku","","",""
"todofuken","q-32","島根県","島根県","chugoku","","",""
"todofuken","q-33","岡山県","岡山県","chugoku","","",""
"todofuken","q-34","広島県","広島県","chugoku","","",""
"todofuken","q-35","山口県","山口県","chugoku","","",""
"todofuken","q-36","徳島県","徳島県","shikoku","","",""
"todofuken","q-37","香川県","香川県","shikoku","","",""
"todofuken","q-38","愛媛県","愛媛県","shikoku","","",""
"todofuken","q-39","高知県","高知県","shikoku","","",""
"todofuken","q-40","福岡県","福岡県","kyushu-okinawa","","",""
"todofuken","q-41","佐賀県","佐賀県","kyushu-okinawa","","",""
"todofuken","q-42","長崎県","長崎県","kyushu-okinawa","","",""
"todofuken","q-43","熊本県","熊本県","kyushu-okinawa","","",""
"todofuken","q-44","大分県","大分県","kyushu-okinawa","","",""
"todofuken","q-45","宮崎県","宮崎県","kyushu-okinawa","","",""
"todofuken","q-46","鹿児島県","鹿児島県","kyushu-okinawa","","",""
"todofuken","q-47","沖縄県","沖縄県","kyushu-okinawa","","",""
"kencho","q-01","北海道","札幌市","hokkaido","","",""
"kencho","q-02","青森県","青森市","tohoku","","",""
"kencho","q-03","岩手県","盛岡市","tohoku","","",""
"kencho","q-04","宮城県","仙台市","tohoku","","",""
"kencho","q-05","秋田県","秋田市","tohoku","","",""
"kencho","q-06","山形県","山形市","tohoku","","",""
"kencho","q-07","福島県","福島市","tohoku","","",""
"kencho","q-08","茨城県","水戸市","kanto","","",""
"kencho","q-09","栃木県","宇都宮市","kanto","","",""
"kencho","q-10","群馬県","前橋市","kanto","","",""
"kencho","q-11","埼玉県","さいたま市","kanto","","",""
"kencho","q-12","千葉県","千葉市","kanto","","",""
"kencho","q-13","東京都","東京","kanto","","",""
"kencho","q-14","神奈川県","横浜市","kanto","","",""
"kencho","q-15","新潟県","新潟市","chubu","","",""
"kencho","q-16","富山県","富山市","chubu","","",""
"kencho","q-17","石川県","金沢市","chubu","","",""
"kencho","q-18","福井県","福井市","chubu","","",""
"kencho","q-19","山梨県","甲府市","chubu","","",""
"kencho","q-20","長野県","長野市","chubu","","",""
"kencho","q-21","岐阜県","岐阜市","chubu","","",""
"kencho","q-22","静岡県","静岡市","chubu","","",""
"kencho","q-23","愛知県","名古屋市","chubu","","",""
"kencho","q-24","三重県","津市","kinki","","",""
"kencho","q-25","滋賀県","大津市","kinki","","",""
"kencho","q-26","京都府","京都市","kinki","","",""
"kencho","q-27","大阪府","大阪市","kinki","","",""
"kencho","q-28","兵庫県","神戸市","kinki","","",""
"kencho","q-29","奈良県","奈良市","kinki","","",""
"kencho","q-30","和歌山県","和歌山市","kinki","","",""
"kencho","q-31","鳥取県","鳥取市","chugoku","","",""
"kencho","q-32","島根県","松江市","chugoku","","",""
"kencho","q-33","岡山県","岡山市","chugoku","","",""
"kencho","q-34","広島県","広島市","chugoku","","",""
"kencho","q-35","山口県","山口市","chugoku","","",""
"kencho","q-36","徳島県","徳島市","shikoku","","",""
"kencho","q-37","香川県","高松市","shikoku","","",""
"kencho","q-38","愛媛県","松山市","shikoku","","",""
"kencho","q-39","高知県","高知市","shikoku","","",""
"kencho","q-40","福岡県","福岡市","kyushu-okinawa","","",""
"kencho","q-41","佐賀県","佐賀市","kyushu-okinawa","","",""
"kencho","q-42","長崎県","長崎市","kyushu-okinawa","","",""
"kencho","q-43","熊本県","熊本市","kyushu-okinawa","","",""
"kencho","q-44","大分県","大分市","kyushu-okinawa","","",""
"kencho","q-45","宮崎県","宮崎市","kyushu-okinawa","","",""
"kencho","q-46","鹿児島県","鹿児島市","kyushu-okinawa","","",""
"kencho","q-47","沖縄県","那覇市","kyushu-okinawa","","",""
