quiz_id,item_key,label,answer,category,accept,extra_json
"seibutsu-12","q-16","湖や池で、藍藻類などが大量に増殖して水面が緑色になる現象を何というか。","アオコ","環境問題","",""
"seibutsu-12","q-17","生物の体内に取り込まれた有害物質が、食物連鎖の上位ほど濃くなる現象を何というか。","生物濃縮","環境問題","",""
"seibutsu-12","q-18","大気中の二酸化炭素などが地表から出る熱を吸収する働きを何というか。","温室効果","地球環境","",""
"seibutsu-12","q-19","温室効果が強まり、地球全体の平均気温が上昇することを何というか。","地球温暖化","地球環境","",""
"seibutsu-12","q-20","成層圏にあり、生物に有害な紫外線を吸収する層を何というか。","オゾン層","地球環境","",""
"seibutsu-13","q-01","被子植物で、花粉をつくる雄性の生殖器官を何というか。","おしべ","花のつくり","雄しべ",""
"seibutsu-13","q-02","おしべの先端にあり、花粉がつくられる部分を何というか。","やく","花のつくり","葯",""
"seibutsu-13","q-03","被子植物で、胚珠を含む器官を何というか。","めしべ","花のつくり","雌しべ",""
"seibutsu-13","q-04","めしべの先端にあり、花粉がつく部分を何というか。","柱頭","花のつくり","",""
"seibutsu-13","q-05","めしべの内部にあり、胚珠を含むふくらんだ部分を何というか。","子房","花のつくり","",""
"seibutsu-13","q-06","花粉が柱頭につくことを何というか。","受粉","植物の生殖","",""
"seibutsu-13","q-07","柱頭についた花粉から伸び、精細胞を胚珠へ運ぶ管を何というか。","花粉管","植物の生殖","",""
"seibutsu-13","q-08","受精後、胚珠が成長してできるものを何というか。","種子","植物の生殖","",""
"seibutsu-13","q-09","受精後、子房が成長してできるものを何というか。","果実","植物の生殖","",""
"seibutsu-13","q-10","種子の中にあり、成長すると新しい植物の体になる部分を何というか。","胚","種子","",""
"seibutsu-13","q-11","同じ花のめしべの柱頭に、その花のおしべの花粉がつくことを何というか。","自家受粉","受粉","",""
"seibutsu-13","q-12","ある個体の花粉が、同じ種類の別の個体の柱頭につくことを何というか。","他家受粉","受粉","",""
"seibutsu-13","q-13","魚類や両生類のように、体外で精子と卵が結合する受精を何というか。","体外受精","動物の生殖","",""
"seibutsu-13","q-14","ヒトや鳥類のように、母体や親の体内で精子と卵が結合する受精を何というか。","体内受精","動物の生殖","",""
"seibutsu-13","q-15","魚類や鳥類のように、親の体外に卵を産み、卵から子がかえる生まれ方を何というか。","卵生","動物の発生","",""
"seibutsu-13","q-16","ヒトや多くの哺乳類のように、母体内で子が育ってから生まれる生まれ方を何というか。","胎生","動物の発生","",""
"seibutsu-13","q-17","受精卵が細胞分裂を繰り返して、体の各部分がつくられていく過程を何というか。","発生","動物の発生","",""
"seibutsu-13","q-18","カエルのように、幼生から成体へ成長する途中で体のつくりが大きく変化することを何というか。","変態","動物の発生","",""
"seibutsu-14","q-01","タンパク質や遺伝子をつくる物質に含まれる元素を何というか。","窒素","窒素循環","",""
"seibutsu-14","q-02","空気中に最も多く含まれ、植物がそのままでは利用しにくい気体を何というか。","窒素","窒素循環","",""
"seibutsu-14","q-03","空気中の窒素を、植物が利用できる化合物に変える働きを何というか。","窒素固定","窒素循環","",""
"seibutsu-14","q-04","マメ科植物の根に共生し、窒素固定を行う細菌を何というか。","根粒菌","窒素循環","",""
"seibutsu-14","q-05","生物の遺体や排出物が分解されるときに生じる窒素化合物を何というか。","アンモニア","窒素循環","",""
"seibutsu-14","q-06","アンモニアを亜硝酸や硝酸に変える細菌を何というか。","硝化菌","窒素循環","",""
"seibutsu-14","q-07","硝酸などの窒素化合物を窒素に戻し、空気中へ放出する働きを何というか。","脱窒","窒素循環","",""
"seibutsu-14","q-08","生産者・消費者・分解者の働きによって、窒素が生態系の中を移動することを何というか。","窒素循環","窒素循環","",""
"seibutsu-14","q-09","環境を守りながら資源を利用し、将来の世代も利用できるようにする考え方を何というか。","持続可能性","環境保全","",""
"seibutsu-14","q-10","開発を行う前に、環境への影響を調査・予測・評価することを何というか。","環境アセスメント","環境保全","",""
